Failure_ID	ID	BreakDate	BreakYear	SourceTxt_ID	Material	InstallYear	Age	RR_Diameter	Length(ft)	OrgDiameter	OrgMaterial	OrgInstallYear	Status	BreakAge
47423	455631	04:45.0	2020	w201734	GLV	1980	45	2	277.32	2	GLV	1980	1	40
44730	455671	02:42.0	2021	w201775	GLV	1980	45	2	595.64	2	GLV	1980	1	41
44798	455671	03:29.0	2021	w201775	GLV	1980	45	2	595.64	2	GLV	1980	1	41
44799	455691	05:58.0	2020	w201797	GLV	1964	61	2	50.17	2	GLV	1964	1	56
48349	455696	01:22.0	2018	w201802	HDPE	2004	21	8	237.06	8	HDPE	2004	1	14
48350	455696	01:40.0	2018	w201802	HDPE	2004	21	8	237.06	8	HDPE	2004	1	14
44636	455696	04:25.0	2020	w201802	HDPE	2004	21	8	237.06	8	HDPE	2004	1	16
44637	455804	01:53.0	2025	w243305	GLV	1950	75	2	534.16	2	GLV	1950	1	75
45316	455804	00:17.0	2018	w243305	GLV	1950	75	2	534.16	2	GLV	1950	1	68
48856	455907	00:25.0	2024	w243437	PVC	1986	39	6	151	6	PVC	1986	1	38
45453	456091	04:42.0	2024	w304530	PVC	1980	45	8	19.91	8	PVC	1980	1	44
47888	456153	02:12.0	2021	w304594	AC	1972	53	1	86.36	1	AC	1972	1	49
47935	456386	00:46.0	2018	w68691	PVC?	1999	26	7	20.35	-999	Unknown	1999	1	19
45819	458229	02:31.0	2018	w353187	GLV	1961	64	2	350.72	2	GLV	1961	1	57
48351	458263	01:19.0	2018	w353222	GLV	1961	64	1.5	138.44	1.5	GLV	1961	1	57
48857	458263	04:49.0	2018	w353222	GLV	1961	64	1.5	138.44	1.5	GLV	1961	1	57
47306	458819	05:08.0	2021	w353357	GLV?	1972	53	2	378.87	2	PVC	1972	1	49
46377	458889	02:53.0	2023	w353432	GLV?	1972	53	2	414.72	2	PVC	1972	1	51
44638	458993	03:16.0	2022	w270966	PVC	2004	21	2	108.81	2	PVC	2004	1	18
44731	459006	01:48.0	2024	w270980	AC	1965	60	4	336.04	4	AC	1965	1	59
45317	459071	03:02.0	2021	w271057	GLV	1972	53	2	255	2	GLV	1972	1	49
44911	459071	02:44.0	2022	w271057	GLV	1972	53	2	255	2	GLV	1972	1	50
45454	459083	05:46.0	2025	w271063	GLV?	1992	33	2	59.87	2	PVC	1992	1	33
44800	459220	04:40.0	2022	w283628	AC	1961	64	4	467.49	4	AC	1961	1	61
45820	459222	05:19.0	2019	w283631	AC	1962	63	4	204.94	4	AC	1962	1	57
47600	459225	01:58.0	2025	w283634	PVC	2005	20	4	304.67	4	PVC	2005	1	20
44732	459245	00:48.0	2023	w283469	AC	1954	71	6	321.99	6	AC	1954	1	69
44912	459254	02:06.0	2020	w283483	AC	1954	71	4	1261.96	4	AC	1954	1	66
