Failure_ID	ID	BreakDate	BreakYear	SourceTxt_ID	Material	InstallYear	Age	RR_Diameter	Length(ft)	OrgDiameter	OrgMaterial	OrgInstallYear	Status	BreakAge
2536	9242	00:00.0	2013	68-ECOL-R-A16	Ductile Iron	1970	55	6	1504.1	6	Ductile Iron	1970	1	43
2676	9242	00:00.0	2017	68-ECOL-R-A16	Ductile Iron	1970	55	6	1504.1	6	Ductile Iron	1970	1	47
1979	9250	00:00.0	2001	27-PLEAV-R-A26	Cast Iron	1977	48	6	1022.76	6	Cast Iron	1977	1	24
2325	9250	00:00.0	2008	27-PLEAV-R-A26	Cast Iron	1977	48	6	1022.76	6	Cast Iron	1977	1	31
2484	9250	00:00.0	2012	27-PLEAV-R-A26	Cast Iron	1977	48	6	1022.76	6	Cast Iron	1977	1	35
2185	9257	00:00.0	2005	39-29THS-S-A14	Cast Iron	1935	90	2	341.15	2	Cast Iron	1935	1	70
2703	9257	00:00.0	2017	39-29THS-S-A14	Cast Iron	1935	90	2	341.15	2	Cast Iron	1935	1	82
1932	9258	00:00.0	2000	37-GRAN-R-B56	Ductile Iron	2000	25	6	820.26	6	Ductile Iron	2000	1	0
1973	9258	00:00.0	2001	37-GRAN-R-B56	Ductile Iron	2000	25	6	820.26	6	Ductile Iron	2000	1	1
2104	9263	00:00.0	2004	39-23RDS-S-B14	Galvanized	1935	90	2	347.95	2	Galvanized	1935	1	69
2405	9263	00:00.0	2010	39-23rds-s-b14	Galvanized	1935	90	2	347.95	2	Galvanized	1935	1	75
2376	9266	00:00.0	2009	19-redd-r-c56	Asbestos Cement	1965	60	6	934.03	6	Asbestos Cement	1965	1	44
2394	9266	00:00.0	2010	19-REDD-R-C56	Asbestos Cement	1965	60	6	934.03	6	Asbestos Cement	1965	1	45
2927	9266	00:00.0	2022	19-REDD-R-C56	Asbestos Cement	1965	60	6	934.03	6	Asbestos Cement	1965	1	57
2545	9270	00:00.0	2014	19-CHER-V-R-D38	Ductile Iron	1971	54	8	415.63	8	Ductile Iron	1971	1	43
2296	9282	00:00.0	2008	47-EDDY-S-B16	Cast Iron	1910	115	6	177.46	6	Cast Iron	1910	1	98
1938	9284	00:00.0	2000	48-CENT-A-A16	Cast Iron	1920	105	6	665.11	6	Cast Iron	1920	1	80
1902	9294	00:00.0	1999	29-36THS-S-A16	Cast Iron	1976	49	6	1473.89	6	Cast Iron	1976	1	23
1995	9294	00:00.0	2001	29-36THS-S-A16	Cast Iron	1976	49	6	1473.89	6	Cast Iron	1976	1	25
2037	9294	00:00.0	2002	29-36THS-S-A16	Cast Iron	1976	49	6	1473.89	6	Cast Iron	1976	1	26
2038	9294	00:00.0	2002	29-36THS-S-A16	Cast Iron	1976	49	6	1473.89	6	Cast Iron	1976	1	26
2164	9294	00:00.0	2005	29-36THS-S-A16	Cast Iron	1976	49	6	1473.89	6	Cast Iron	1976	1	29
2224	9294	00:00.0	2006	29-36THS-S-A16	Cast Iron	1976	49	6	1473.89	6	Cast Iron	1976	1	30
2246	9294	00:00.0	2007	29-36THS-S-A16	Cast Iron	1976	49	6	1473.89	6	Cast Iron	1976	1	31
2696	9294	00:00.0	2017	29-36THS-S-A16	Cast Iron	1976	49	6	1473.89	6	Cast Iron	1976	1	41
2811	9294	00:00.0	2020	29-36THS-S-A16	Cast Iron	1976	49	6	1473.89	6	Cast Iron	1976	1	44
2096	9296	00:00.0	2004	29-35THS-S-A16	Cast Iron	1935	90	6	553.66	6	Cast Iron	1935	1	69
2320	9296	00:00.0	2008	29-35ths-s-a16	Cast Iron	1935	90	6	553.66	6	Cast Iron	1935	1	73
2750	9301	00:00.0	2018	29-SHID-A-A36	Cast Iron	1947	78	6	259.81	6	Cast Iron	1947	1	71
2102	9302	00:00.0	2004	29-SHID-A-B14	Cast Iron	1935	90	2	584.59	2	Cast Iron	1935	1	69
2407	9302	00:00.0	2010	29-SHID-A-B14	Cast Iron	1935	90	2	584.59	2	Cast Iron	1935	1	75
2175	9303	00:00.0	2005	29-SHID-A-B24	Copper	2005	20	1	326.1	1	Copper	2005	1	0
2266	9307	00:00.0	2007	19-ANNE-A-A26	Cast Iron	1962	63	6	572.39	6	Ductile Iron	1962	1	45
2425	9308	00:00.0	2010	19-CHAL-A-C16	Cast Iron	1965	60	6	604.92	6	Cast Iron	1965	1	45
2652	9308	00:00.0	2016	19-CHAL-A-C16	Cast Iron	1965	60	6	604.92	6	Cast Iron	1965	1	51
2804	9308	00:00.0	2019	19-CHAL-A-C16	Cast Iron	1965	60	6	604.92	6	Cast Iron	1965	1	54
2174	9310	00:00.0	2005	19-RAMO-A-A16	Cast Iron	1970	55	6	635.5	6	Cast Iron	1970	1	35
2489	9310	00:00.0	2012	19-RAMO-A-A16	Cast Iron	1970	55	6	635.5	6	Cast Iron	1970	1	42
2029	9313	00:00.0	2002	19-CHER-D-A16	Cast Iron	1977	48	6	903.84	6	Cast Iron	1977	1	25
2235	9313	00:00.0	2007	19-CHER-D-A16	Cast Iron	1977	48	6	903.84	6	Cast Iron	1977	1	30
2260	9313	00:00.0	2007	19-CHER-D-A16	Cast Iron	1977	48	6	903.84	6	Cast Iron	1977	1	30
2488	9313	00:00.0	2012	19-CHER-D-A16	Cast Iron	1977	48	6	903.84	6	Cast Iron	1977	1	35
2582	9313	00:00.0	2014	19-CHER-D-A16	Cast Iron	1977	48	6	903.84	6	Cast Iron	1977	1	37
2176	9326	00:00.0	2005	29-TERR-A-A26	Asbestos Cement	1976	49	6	718.87	6	Asbestos Cement	1976	1	29
2554	9327	00:00.0	2014	29-39THN-S-B16	Cast Iron	1965	60	6	905.5	6	Cast Iron	1965	1	49
1897	9329	00:00.0	1999	29-GREEW-D-A16	Cast Iron	1965	60	4	1096.96	4	Cast Iron	1965	1	34
2081	9329	00:00.0	2003	29-GREEW-D-A16	Cast Iron	1965	60	4	1096.96	4	Cast Iron	1965	1	38
2212	9329	00:00.0	2006	29-GREEW-D-A16	Cast Iron	1965	60	4	1096.96	4	Cast Iron	1965	1	41
2230	9329	00:00.0	2007	29-GREEW-D-A16	Cast Iron	1965	60	4	1096.96	4	Cast Iron	1965	1	42
2341	9329	00:00.0	2009	29-GREEW-D-A16	Cast Iron	1965	60	4	1096.96	4	Cast Iron	1965	1	44
2379	9329	00:00.0	2009	29-GREEW-D-A16	Cast Iron	1965	60	4	1096.96	4	Cast Iron	1965	1	44
2458	9329	00:00.0	2011	29-GREEW-D-A16	Cast Iron	1965	60	4	1096.96	4	Cast Iron	1965	1	46
2505	9329	00:00.0	2013	29-GREEW-D-A16	Cast Iron	1965	60	4	1096.96	4	Cast Iron	1965	1	48
2508	9329	00:00.0	2013	29-GREEW-D-A16	Cast Iron	1965	60	4	1096.96	4	Cast Iron	1965	1	48
2563	9329	00:00.0	2014	29-GREEW-D-A16	Cast Iron	1965	60	4	1096.96	4	Cast Iron	1965	1	49
2819	9329	00:00.0	2020	29-GREEW-D-A16	Cast Iron	1965	60	4	1096.96	4	Cast Iron	1965	1	55
2820	9329	00:00.0	2020	29-GREEW-D-A16	Cast Iron	1965	60	4	1096.96	4	Cast Iron	1965	1	55
2493	9331	00:00.0	2012	29-39THN-S-A16	Cast Iron	1965	60	6	597.31	6	Cast Iron	1965	1	47
2511	9332	00:00.0	2013	29-YOUN-A-A16	Cast Iron	1957	68	6	174.94	6	Ductile Iron	1957	1	56
2639	9332	00:00.0	2016	29-YOUN-A-A16	Cast Iron	1957	68	6	174.94	6	Ductile Iron	1957	1	59
2145	9338	00:00.0	2004	29-34THS-S-A16	Cast Iron	1935	90	6	618.32	6	Cast Iron	1935	1	69
2356	9338	00:00.0	2009	29-34THS-S-A16	Cast Iron	1935	90	6	618.32	6	Cast Iron	1935	1	74
2503	9338	00:00.0	2013	29-34THS-S-A16	Cast Iron	1935	90	6	618.32	6	Cast Iron	1935	1	78
2863	9342	00:00.0	2021	29-34THN-S-A16	Cast Iron	1940	85	6	620.13	6	Cast Iron	1940	1	81
2571	9350	00:00.0	2014	39-29THS-S-B26	Cast Iron	1935	90	6	371.04	6	Cast Iron	1935	1	79
2264	9351	00:00.0	2007	39-WEST-A-A16	Ductile Iron	2003	22	6	325.61	6	Ductile Iron	2003	1	4
2517	9354	00:00.0	2013	39-22NDS-S-B14	Cast Iron	1939	86	4	758.74	4	Cast Iron	1939	1	74
2018	9356	00:00.0	2002	39-23RDS-S-A16	Cast Iron	1939	86	6	357.26	6	Cast Iron	1939	1	63
2151	9356	00:00.0	2004	39-23RDS-S-A16	Cast Iron	1939	86	6	357.26	6	Cast Iron	1939	1	65
2280	9356	00:00.0	2008	39-23RDS-S-A16	Cast Iron	1939	86	6	357.26	6	Cast Iron	1939	1	69
2550	9356	00:00.0	2014	39-23RDS-S-A16	Cast Iron	1939	86	6	357.26	6	Cast Iron	1939	1	75
2046	9360	00:00.0	2003	39-22NDS-S-A16	Galvanized	1939	86	2	180.15	2	Galvanized	1939	1	64
2050	9360	00:00.0	2003	39-22NDS-S-A16	Galvanized	1939	86	2	180.15	2	Galvanized	1939	1	64
2396	9360	00:00.0	2010	39-22NDS-S-A16	Galvanized	1939	86	2	180.15	2	Galvanized	1939	1	71
2461	9366	00:00.0	2012	39-21STS-S-A26	Cast Iron	1928	97	6	340.62	6	Cast Iron	1928	1	84
2768	9369	00:00.0	2019	39-21STS-S-A16	Cast Iron	1928	97	6	457.77	6	Cast Iron	1928	1	91
2234	9376	00:00.0	2007	39-WALD-S-A16	Cast Iron	1948	77	8	659.61	8	Cast Iron	1948	1	59
2444	9381	00:00.0	2011	39-BURT-A-B14	Cast Iron	1925	100	4	426.95	4	Cast Iron	1925	1	86
2343	9388	00:00.0	2009	39-DECR-A-B18	Cast Iron	1929	96	6	331.8	6	Cast Iron	1929	1	80
2833	9389	00:00.0	2020	39-HANC-S-A44	Cast Iron	1929	96	4	584.77	4	Cast Iron	1929	1	91
2188	9394	00:00.0	2005	39-MILL-A-B26	Cast Iron	1930	95	6	530.14	6	Cast Iron	1930	1	75
2041	9396	00:00.0	2003	39-MILL-A-A14	Ductile Iron	2004	21	6	797.86	6	Ductile Iron	2004	1	-1
2057	9396	00:00.0	2003	39-MILL-A-A14	Ductile Iron	2004	21	6	797.86	6	Ductile Iron	2004	1	-1
2097	9396	00:00.0	2004	39-MILL-A-A14	Ductile Iron	2004	21	6	797.86	6	Ductile Iron	2004	1	0
2433	9396	00:00.0	2011	39-MILL-A-A14	Ductile Iron	2004	21	6	797.86	6	Ductile Iron	2004	1	7
2672	9396	00:00.0	2016	39-MILL-A-A14	Ductile Iron	2004	21	6	797.86	6	Ductile Iron	2004	1	12
2718	9396	00:00.0	2018	39-MILL-A-A14	Ductile Iron	2004	21	6	797.86	6	Ductile Iron	2004	1	14
1956	9397	00:00.0	2001	39-WELL-A-A24	Cast Iron	1938	87	8	769.37	8	Ductile Iron	1938	1	63
2034	9397	00:00.0	2002	39-WELL-A-A24	Cast Iron	1938	87	8	769.37	8	Ductile Iron	1938	1	64
2067	9397	00:00.0	2003	39-WELL-A-A24	Cast Iron	1938	87	8	769.37	8	Ductile Iron	1938	1	65
2069	9397	00:00.0	2003	39-WELL-A-A24	Cast Iron	1938	87	8	769.37	8	Ductile Iron	1938	1	65
2039	9398	00:00.0	2003	39-MILL-A-B16	Cast Iron	1935	90	6	959.91	6	Cast Iron	1935	1	68
2095	9398	00:00.0	2004	39-MILL-A-B16	Cast Iron	1935	90	6	959.91	6	Cast Iron	1935	1	69
2121	9398	00:00.0	2004	39-MILL-A-B16	Cast Iron	1935	90	6	959.91	6	Cast Iron	1935	1	69
2161	9398	00:00.0	2005	39-MILL-A-B16	Cast Iron	1935	90	6	959.91	6	Cast Iron	1935	1	70
2274	9413	00:00.0	2007	47-MTVE-R-C26	Cast Iron	1919	106	6	309.33	6	Cast Iron	1919	1	88
2850	9440	00:00.0	2020	47-KING-A-B56	Cast Iron	1932	93	6	415.86	6	Cast Iron	1932	1	88
2515	9441	00:00.0	2013	37-KING-A-B16	Cast Iron	1932	93	6	561.57	6	Cast Iron	1932	1	81
2237	9443	00:00.0	2007	38-SHAW-D-A16	Cast Iron	1959	66	6	1317.79	6	Ductile Iron	1959	1	48
2540	9443	00:00.0	2014	38-SHAW-D-A16	Cast Iron	1959	66	6	1317.79	6	Ductile Iron	1959	1	55
1898	9444	00:00.0	1999	38-26THN-S-D18	Cast Iron	1928	97	8	265.67	8	Cast Iron	1928	1	71
2192	9519	00:00.0	2005	38-LOCUW-S-A16	Asbestos Cement	1934	91	6	901.12	6	Asbestos Cement	1934	1	71
1930	9531	00:00.0	2000	47-BREN-S-A16	Cast Iron	1935	90	6	479.13	6	Cast Iron	1935	1	65
1905	9532	00:00.0	1999	37-GRAN-S-A66	Cast Iron	1935	90	6	161.86	6	Cast Iron	1935	1	64
1964	9536	00:00.0	2001	39-30THN-S-A1010	Cast Iron	1928	97	8	338.46	8	Cast Iron	1928	1	73
2558	9536	00:00.0	2014	39-30THN-S-A1010	Cast Iron	1928	97	8	338.46	8	Cast Iron	1928	1	86
2086	9537	00:00.0	2004	39-GLEN-A-A14	Cast Iron	1952	73	4	703.81	4	Cast Iron	1952	1	52
2245	9537	00:00.0	2007	39-GLEN-A-A14	Cast Iron	1952	73	4	703.81	4	Cast Iron	1952	1	55
2869	9537	00:00.0	2021	39-GLEN-A-A14	Cast Iron	1952	73	4	703.81	4	Cast Iron	1952	1	69
2242	9538	00:00.0	2007	39-30THN-S-A1110	Cast Iron	1928	97	10	814.81	10	Cast Iron	1928	1	79
2349	9538	00:00.0	2009	39-30THN-S-A1110	Cast Iron	1928	97	10	814.81	10	Cast Iron	1928	1	81
2377	9538	00:00.0	2009	39-30THN-S-A1110	Cast Iron	1928	97	10	814.81	10	Cast Iron	1928	1	81
2172	9539	00:00.0	2005	39-26THS-S-A16	Cast Iron	1935	90	6	868.44	6	Cast Iron	1935	1	70
1936	9541	00:00.0	2000	39-26THN-S-A26	Cast Iron	1935	90	6	285.89	6	Cast Iron	1935	1	65
2653	9541	00:00.0	2016	39-26THN-S-A26	Cast Iron	1935	90	6	285.89	6	Cast Iron	1935	1	81
2375	9542	00:00.0	2009	39-FAIR-A-A26	Cast Iron	1928	97	6	648.54	6	Cast Iron	1928	1	81
2756	9542	00:00.0	2018	39-FAIR-A-A26	Cast Iron	1928	97	6	648.54	6	Cast Iron	1928	1	90
2177	9555	00:00.0	2005	39-WILLS-S-B14	Galvanized	1909	116	2	286.42	2	Galvanized	1909	1	96
2013	9561	00:00.0	2002	37-EUCL-A-A24	Cast Iron	1932	93	6	981.91	6	Cast Iron	1932	1	70
2148	9561	00:00.0	2004	37-EUCL-A-A24	Cast Iron	1932	93	6	981.91	6	Cast Iron	1932	1	72
2191	9561	00:00.0	2005	37-EUCL-A-A24	Cast Iron	1932	93	6	981.91	6	Cast Iron	1932	1	73
2521	9561	00:00.0	2013	37-EUCL-A-A24	Cast Iron	1932	93	6	981.91	6	Cast Iron	1932	1	81
2650	9561	00:00.0	2016	37-EUCL-A-A24	Cast Iron	1932	93	6	981.91	6	Cast Iron	1932	1	84
2741	9561	00:00.0	2018	37-EUCL-A-A24	Cast Iron	1932	93	6	981.91	6	Cast Iron	1932	1	86
2858	9561	00:00.0	2020	37-EUCL-A-A24	Cast Iron	1932	93	6	981.91	6	Cast Iron	1932	1	88
2895	9561	00:00.0	2021	37-EUCL-A-A24	Cast Iron	1932	93	6	981.91	6	Cast Iron	1932	1	89
2690	9564	00:00.0	2017	37-LESL-D-A14	Cast Iron	1932	93	4	337.73	4	Cast Iron	1932	1	85
2902	9564	00:00.0	2022	37-LESL-D-A14	Cast Iron	1932	93	4	337.73	4	Cast Iron	1932	1	90
1903	9565	00:00.0	1999	37-MEAD-D-A26	Cast Iron	1955	70	6	794.06	6	Cast Iron	1955	1	44
2530	9565	00:00.0	2013	37-MEAD-D-A26	Cast Iron	1955	70	6	794.06	6	Cast Iron	1955	1	58
2697	9566	00:00.0	2017	37-LESL-D-A26	Cast Iron	1932	93	4	315.56	4	Cast Iron	1932	1	85
2043	9568	00:00.0	2003	37-MEAD-D-A36	Cast Iron	1955	70	6	859.81	6	Cast Iron	1955	1	48
2189	9568	00:00.0	2005	37-MEAD-D-A36	Cast Iron	1955	70	6	859.81	6	Cast Iron	1955	1	50
2415	9568	00:00.0	2010	37-MEAD-D-A36	Cast Iron	1955	70	6	859.81	6	Cast Iron	1955	1	55
2491	9568	00:00.0	2012	37-MEAD-D-A36	Cast Iron	1955	70	6	859.81	6	Cast Iron	1955	1	57
2144	9569	00:00.0	2004	37-MOUL-S-B46	Cast Iron	1950	75	6	1084.42	6	Cast Iron	1950	1	54
2776	9569	00:00.0	2019	37-MOUL-S-B46	Cast Iron	1950	75	6	1084.42	6	Cast Iron	1950	1	69
2848	9577	00:00.0	2020	48-4THS-S-D16	Cast Iron	1907	118	6	736.57	6	Cast Iron	1907	1	113
2399	9579	00:00.0	2010	48-4THS-S-B312	Cast Iron	1907	118	12	428.78	12	Cast Iron	1907	1	103
1892	9581	00:00.0	1999	48-5THS-S-B26	Cast Iron	1915	110	6	142.31	6	Cast Iron	1915	1	84
1908	9581	00:00.0	2000	48-5THS-S-B26	Cast Iron	1915	110	6	142.31	6	Cast Iron	1915	1	85
2301	9589	00:00.0	2008	48-WILS-S-A512	Cast Iron	1907	118	12	943.18	12	Cast Iron	1907	1	101
2752	9591	00:00.0	2018	48-JEFF-S-B46	Cast Iron	1931	94	6	146.28	6	Cast Iron	1931	1	87
2333	9592	00:00.0	2008	48-JEFF-S-B56	Cast Iron	1931	94	6	876.85	6	Cast Iron	1931	1	77
2406	9592	00:00.0	2010	48-JEFF-S-B56	Cast Iron	1931	94	6	876.85	6	Cast Iron	1931	1	79
2059	9595	00:00.0	2003	48-MAINW-S-M26	Cast Iron	1920	105	6	712.93	6	Cast Iron	1920	1	83
2140	9597	00:00.0	2004	48-MOUN-S-A36	Galvanized	1920	105	2	318.61	2	Galvanized	1920	1	84
2120	9601	00:00.0	2004	48-CHURW-S-G16	Cast Iron	1938	87	6	921.18	6	Cast Iron	1938	1	66
2023	9605	00:00.0	2002	48-11THN-S-B416	Cast Iron	1907	118	16	375.42	16	Cast Iron	1907	1	95
2587	9619	00:00.0	2015	37-EUCL-A-A14	Cast Iron	1932	93	4	324.3	4	Cast Iron	1932	1	83
2589	9619	00:00.0	2015	37-EUCL-A-A14	Cast Iron	1932	93	4	324.3	4	Cast Iron	1932	1	83
2460	9621	00:00.0	2012	37-SARA-A-A16	Cast Iron	1954	71	6	1039.64	6	Cast Iron	1954	1	58
2667	9621	00:00.0	2016	37-SARA-A-A16	Cast Iron	1954	71	6	1039.64	6	Cast Iron	1954	1	62
2787	9621	00:00.0	2019	37-SARA-A-A16	Cast Iron	1954	71	6	1039.64	6	Cast Iron	1954	1	65
2818	9621	00:00.0	2020	37-SARA-A-A16	Cast Iron	1954	71	6	1039.64	6	Cast Iron	1954	1	66
2076	9628	00:00.0	2003	36-CLEV-A-A36	Ductile Iron	1965	60	6	819.21	6	Ductile Iron	1965	1	38
2798	9630	00:00.0	2019	36-ADAM-A-A26	Ductile Iron	1965	60	6	303.15	6	Ductile Iron	1965	1	54
2882	9633	00:00.0	2021	37-SHARV-R-C212	Cast Iron	1960	65	16	65.95	16	Cast Iron	1960	1	61
2531	9635	00:00.0	2013	37-SHARV-D-A16	Cast Iron	1963	62	6	1171.35	6	Ductile Iron	1963	1	50
2899	9637	00:00.0	2022	35-TIGR-D-A16	Cast Iron	1975	50	6	499.35	6	Cast Iron	1975	1	47
2473	9638	00:00.0	2012	46-KING-A-B66	Cast Iron	1932	93	6	450.48	6	Cast Iron	1932	1	80
2567	9638	00:00.0	2014	46-KING-A-B66	Cast Iron	1932	93	6	450.48	6	Cast Iron	1932	1	82
2323	9661	00:00.0	2008	35-WYNN-D-A26	Cast Iron	1960	65	6	320.83	6	Cast Iron	1960	1	48
2886	9661	00:00.0	2021	35-WYNN-D-A26	Cast Iron	1960	65	6	320.83	6	Cast Iron	1960	1	61
2351	9670	00:00.0	2009	35-wynn-d-a46	Cast Iron	1960	65	6	292.32	6	Cast Iron	1960	1	49
2236	9675	00:00.0	2007	35-NORT-D-A16	Cast Iron	1960	65	6	549.66	6	Cast Iron	1960	1	47
2695	9675	00:00.0	2017	35-NORT-D-A16	Cast Iron	1960	65	6	549.66	6	Cast Iron	1960	1	57
2103	9676	00:00.0	2004	35-WYNN-D-A16	Cast Iron	1960	65	6	319.37	6	Cast Iron	1960	1	44
2933	9677	00:00.0	2022	35-WYNN-D-A36	Cast Iron	1960	65	6	316.69	6	Cast Iron	1960	1	62
1978	9678	00:00.0	2001	35-SABR-D-A16	Cast Iron	1975	50	6	546.25	6	Cast Iron	1975	1	26
2887	9693	00:00.0	2021	34-chur-r-a36	Ductile Iron	1979	46	6	179.22	6	Ductile Iron	1979	1	42
2199	9699	00:00.0	2005	34-COUR-D-B16	Ductile Iron	1975	50	6	823.46	6	Ductile Iron	1975	1	30
2178	9701	00:00.0	2005	35-21STN-S-H18	Cast Iron	1976	49	8	457.36	8	Cast Iron	1976	1	29
