ID	InsYear	BreakAge	Age	Length	Dia	Material	S_Year	Failure
59399	1910	NULL	114	2.44	6	CI-C1	NULL	0
59400	1910	NULL	114	5.42	6	CI-C1	NULL	0
59401	1965	NULL	59	14.41	6	DI-C1	NULL	0
59402	1910	NULL	114	8.86	6	CI-C1	NULL	0
59403	1910	NULL	114	12.24	6	CI-C1	NULL	0
59404	1997	NULL	27	13.08	3	DI-C3	NULL	0
59405	1971	NULL	53	7.68	2	DI-C1	NULL	0
59406	1974	NULL	50	11.31	6	CI-C3	NULL	0
59407	1910	NULL	114	9.99	6	CI-C1	NULL	0
59408	1910	NULL	114	11.81	6	CI-C1	NULL	0
59409	1997	NULL	27	4.85	6	DI-C3	NULL	0
59410	1997	NULL	27	3.42	6	DI-C3	NULL	0
59412	2007	NULL	17	5.49	6	DI-C3	NULL	0
59413	2007	NULL	17	382.86	8	DI-C3	NULL	0
59414	2007	NULL	17	4.21	6	DI-C3	NULL	0
59415	2007	NULL	17	3.45	6	DI-C3	NULL	0
59416	2007	NULL	17	53.37	8	DI-C3	NULL	0
59417	1972	NULL	52	824.17	8	CI-C3	NULL	0
59418	2003	NULL	21	2.71	6	DI-C3	NULL	0
59419	1988	NULL	36	1024.65	8	PVC-HP	NULL	0
59420	1988	NULL	36	742.21	8	PVC-LP	NULL	0
59421	2003	14	21	2526.2	8	DI-C3	31	1
59422	1993	NULL	31	1.09	6	DI-C3	NULL	0
59424	1993	NULL	31	1.2	6	DI-C3	NULL	0
59425	1910	NULL	114	2.22	6	CI-C1	NULL	0
59427	1965	NULL	59	6.82	6	DI-C1	NULL	0
59428	1910	NULL	114	10.3	6	CI-C1	NULL	0
59429	1910	NULL	114	11.73	6	CI-C1	NULL	0
59430	1910	NULL	114	8.68	6	CI-C1	NULL	0
59431	1910	NULL	114	3.12	6	CI-C1	NULL	0
59432	1910	NULL	114	4.26	6	CI-C1	NULL	0
59433	1965	NULL	59	9.38	6	DI-C1	NULL	0
59434	1910	NULL	114	9.43	6	CI-C1	NULL	0
59435	1910	NULL	114	6.4	6	CI-C1	NULL	0
59436	1965	NULL	59	10.07	6	DI-C1	NULL	0
59437	1910	NULL	114	9.02	6	CI-C1	NULL	0
59438	1910	NULL	114	9.37	6	CI-C1	NULL	0
59440	1910	NULL	114	11.36	6	CI-C1	NULL	0
59441	1993	NULL	31	536.01	8	DI-C3	NULL	0
59442	1973	NULL	51	2.31	6	CI-C3	NULL	0
59443	1973	NULL	51	2.43	6	CI-C3	NULL	0
59445	1973	NULL	51	2.84	6	CI-C3	NULL	0
59447	1973	22	51	191.24	8	CI-C3	9	1
59448	1973	NULL	51	3.63	6	CI-C3	NULL	0
59449	1973	NULL	51	2.25	6	CI-C3	NULL	0
59451	1973	19	51	215.35	6	CI-C3	6	1
59451	1973	37	51	215.35	6	CI-C3	24	1
59452	1973	NULL	51	2.03	6	CI-C3	NULL	0
59455	1973	NULL	51	2.36	6	CI-C3	NULL	0
59456	1910	NULL	114	7.11	6	CI-C1	NULL	0
59457	1972	NULL	52	8.57	6	CI-C3	NULL	0
59458	1910	NULL	114	11.35	6	CI-C1	NULL	0
59459	1974	NULL	50	14.96	6	CI-C3	NULL	0
59460	1910	NULL	114	13.24	6	CI-C1	NULL	0
59461	1910	NULL	114	7.4	6	CI-C1	NULL	0
59462	1910	NULL	114	4.82	6	CI-C1	NULL	0
59463	1910	NULL	114	1.94	6	CI-C1	NULL	0
59464	1910	NULL	114	20.44	6	CI-C1	NULL	0
59465	1910	NULL	114	24.35	6	CI-C1	NULL	0
59466	1910	NULL	114	5.57	6	CI-C1	NULL	0
59467	1910	NULL	114	4.24	6	CI-C1	NULL	0
59468	1977	NULL	47	4.12	6	CI-C3	NULL	0
59469	1910	NULL	114	3.72	6	CI-C1	NULL	0
59470	1965	NULL	59	21.4	6	DI-C1	NULL	0
59471	1910	NULL	114	4.9	6	CI-C1	NULL	0
59472	1910	NULL	114	11.87	6	CI-C1	NULL	0
59473	1973	29	51	159.11	6	CI-C3	16	1
59475	1973	NULL	51	2.33	6	CI-C3	NULL	0
59476	1973	NULL	51	2.12	6	CI-C3	NULL	0
59478	1973	NULL	51	2.26	8	CI-C3	NULL	0
59480	1973	24	51	898.61	8	CI-C3	11	1
59480	1973	17	51	898.61	8	CI-C3	4	1
59481	1952	NULL	72	325.2	6	CI-C2	NULL	0
59482	1973	NULL	51	2.87	6	CI-C3	NULL	0
59484	1973	NULL	51	3.66	6	CI-C3	NULL	0
59485	1973	NULL	51	3.95	6	CI-C3	NULL	0
59486	1973	NULL	51	2.21	6	CI-C3	NULL	0
59487	1973	NULL	51	5.88	6	CI-C3	NULL	0
59488	1972	NULL	52	3.4	6	CI-C3	NULL	0
59489	1910	NULL	114	8.34	6	CI-C1	NULL	0
59490	1910	NULL	114	8.47	6	CI-C1	NULL	0
59491	1910	NULL	114	9.55	6	CI-C1	NULL	0
59492	1910	NULL	114	5.9	6	CI-C1	NULL	0
59493	1910	NULL	114	10.4	6	CI-C1	NULL	0
59494	1910	NULL	114	7.87	6	CI-C1	NULL	0
59496	1910	NULL	114	5.86	6	CI-C1	NULL	0
59498	1910	NULL	114	6.73	6	CI-C1	NULL	0
59499	1910	NULL	114	8.22	6	CI-C1	NULL	0
59500	1910	NULL	114	7.78	6	CI-C1	NULL	0
59501	1910	NULL	114	11.11	6	CI-C1	NULL	0
59502	1910	NULL	114	9.2	6	CI-C1	NULL	0
59503	1965	NULL	59	6.06	6	DI-C1	NULL	0
59504	1965	NULL	59	7.09	6	DI-C1	NULL	0
59505	1973	29	51	170.4	6	CI-C3	16	1
59506	1973	NULL	51	3.46	6	CI-C3	NULL	0
59507	1973	33	51	1192.95	6	CI-C3	20	1
59508	1973	NULL	51	1.25	6	CI-C3	NULL	0
59509	1972	36	52	1500.18	6	CI-C3	22	1
59509	1972	19	52	1500.18	6	CI-C3	5	1
59509	1972	26	52	1500.18	6	CI-C3	12	1
59509	1972	29	52	1500.18	6	CI-C3	15	1
59509	1972	48	52	1500.18	6	CI-C3	34	1
59509	1972	51	52	1500.18	6	CI-C3	37	1
59511	1973	35	51	981.2	8	CI-C3	22	1
59513	1973	40	51	262.55	6	CI-C3	27	1
59514	1973	NULL	51	5.09	6	CI-C3	NULL	0
59515	1973	NULL	51	15.68	6	CI-C3	NULL	0
59516	1973	NULL	51	3.55	6	CI-C3	NULL	0
59517	1973	45	51	134.85	6	CI-C3	32	1
59517	1973	45	51	134.85	6	CI-C3	32	1
59519	1973	NULL	51	2.53	6	CI-C3	NULL	0
59520	2002	NULL	22	45.47	6	DI-C3	NULL	0
59521	1910	NULL	114	4.13	6	CI-C1	NULL	0
59522	1910	NULL	114	3.56	6	CI-C1	NULL	0
59523	1910	NULL	114	21.26	6	CI-C1	NULL	0
59524	1910	NULL	114	4.65	6	CI-C1	NULL	0
59525	1990	NULL	34	1.34	8	DI-C2	NULL	0
59526	1910	NULL	114	10.19	6	CI-C1	NULL	0
59527	1974	NULL	50	1.32	6	CI-C3	NULL	0
59528	1910	NULL	114	4.05	6	CI-C1	NULL	0
59529	1910	NULL	114	5.23	6	CI-C1	NULL	0
59530	1965	NULL	59	3.75	6	DI-C1	NULL	0
59531	1910	NULL	114	10.38	6	CI-C1	NULL	0
59532	1910	NULL	114	6.6	6	CI-C1	NULL	0
59533	1997	NULL	27	3.29	6	DI-C3	NULL	0
59534	1977	NULL	47	19.05	6	CI-C3	NULL	0
59535	1997	NULL	27	3.97	6	DI-C3	NULL	0
59536	1980	NULL	44	2.82	6	DI-C2	NULL	0
59537	1980	NULL	44	8.49	6	DI-C2	NULL	0
59539	1973	NULL	51	2.12	6	CI-C3	NULL	0
59540	1973	NULL	51	3	6	CI-C3	NULL	0
59541	1973	NULL	51	3.15	6	CI-C3	NULL	0
59542	1973	NULL	51	2.77	6	CI-C3	NULL	0
59543	1973	NULL	51	2.67	6	CI-C3	NULL	0
59544	1973	47	51	843.09	8	CI-C3	34	1
59544	1973	51	51	843.09	8	CI-C3	38	1
59544	1973	17	51	843.09	8	CI-C3	4	1
59545	1973	NULL	51	3.77	6	CI-C3	NULL	0
59547	1973	31	51	196.33	6	CI-C3	18	1
59547	1973	29	51	196.33	6	CI-C3	16	1
59547	1973	27	51	196.33	6	CI-C3	14	1
59548	1972	16	52	390.82	8	CI-C3	2	1
59550	1973	NULL	51	285.13	8	CI-C3	NULL	0
59551	1973	NULL	51	2.02	6	CI-C3	NULL	0
59552	1910	NULL	114	9.44	6	CI-C1	NULL	0
59553	1910	NULL	114	10.97	6	CI-C1	NULL	0
59554	1956	NULL	68	68.12	30	CS	NULL	0
59555	1910	NULL	114	3.76	6	CI-C1	NULL	0
59556	1910	NULL	114	4.34	6	CI-C1	NULL	0
59557	1910	NULL	114	9.23	6	CI-C1	NULL	0
59558	1910	NULL	114	20.49	6	CI-C1	NULL	0
59559	1910	NULL	114	10.28	6	CI-C1	NULL	0
59560	1910	NULL	114	6.79	6	CI-C1	NULL	0
59561	1910	NULL	114	5.98	6	CI-C1	NULL	0
59562	1910	NULL	114	9.11	6	CI-C1	NULL	0
59563	1910	NULL	114	15.3	6	CI-C1	NULL	0
59564	1910	NULL	114	11.3	6	CI-C1	NULL	0
59565	1910	NULL	114	3.54	6	CI-C1	NULL	0
59567	1910	NULL	114	12.68	6	CI-C1	NULL	0
59568	2007	NULL	17	442.44	8	DI-C3	NULL	0
59569	1965	NULL	59	3.7	6	DI-C1	NULL	0
59570	2007	9	17	350.96	8	DI-C3	30	1
59572	1965	NULL	59	3.85	6	DI-C1	NULL	0
59573	1965	NULL	59	4.08	6	DI-C1	NULL	0
59574	1965	NULL	59	3.56	6	DI-C1	NULL	0
59575	2007	NULL	17	14.33	8	DI-C3	NULL	0
59576	1972	32	52	949.3	6	CI-C3	18	1
59576	1972	26	52	949.3	6	CI-C3	12	1
59576	1972	37	52	949.3	6	CI-C3	23	1
59576	1972	34	52	949.3	6	CI-C3	20	1
59577	1972	NULL	52	2.28	6	CI-C3	NULL	0
59578	1972	NULL	52	2.9	6	CI-C3	NULL	0
59579	1973	14	51	1796.49	6	CI-C3	1	1
59579	1973	14	51	1796.49	6	CI-C3	1	1
59579	1973	23	51	1796.49	6	CI-C3	10	1
59579	1973	17	51	1796.49	6	CI-C3	4	1
59579	1973	47	51	1796.49	6	CI-C3	34	1
59580	1910	NULL	114	13.3	6	CI-C1	NULL	0
59581	1910	NULL	114	6.04	6	CI-C1	NULL	0
59582	1910	NULL	114	5.59	6	CI-C1	NULL	0
59583	1997	NULL	27	2.73	6	DI-C3	NULL	0
59584	1910	NULL	114	7.88	6	CI-C1	NULL	0
59585	1946	NULL	78	4.25	6	CI-C2	NULL	0
59586	1910	NULL	114	4.02	6	CI-C1	NULL	0
59587	1977	NULL	47	10.61	8	CI-C3	NULL	0
59588	1997	NULL	27	2.33	3	DI-C3	NULL	0
59589	1997	NULL	27	3.26	6	DI-C3	NULL	0
59590	1910	NULL	114	6.3	6	CI-C1	NULL	0
59592	1910	NULL	114	12.05	6	CI-C1	NULL	0
59594	1910	NULL	114	11.96	6	CI-C1	NULL	0
59595	1965	NULL	59	3.09	6	DI-C1	NULL	0
59596	1968	NULL	56	114.07	2	DI-C1	NULL	0
59597	1910	NULL	114	4.94	6	CI-C1	NULL	0
59598	1910	NULL	114	10.62	6	CI-C1	NULL	0
59599	1997	NULL	27	2.5	6	DI-C3	NULL	0
59600	1910	NULL	114	9.1	6	CI-C1	NULL	0
59601	1910	NULL	114	27.26	6	CI-C1	NULL	0
59602	1965	NULL	59	2.78	6	CI-C3	NULL	0
59604	1965	NULL	59	2.34	6	DI-C1	NULL	0
59605	1910	NULL	114	4.46	6	CI-C1	NULL	0
59606	1910	NULL	114	11.12	6	CI-C1	NULL	0
59608	1910	NULL	114	13.91	6	CI-C1	NULL	0
59609	1965	NULL	59	3.76	6	DI-C1	NULL	0
59610	1965	NULL	59	3.47	6	DI-C1	NULL	0
59611	1910	NULL	114	11.92	6	CI-C1	NULL	0
59612	1910	NULL	114	10.28	6	CI-C1	NULL	0
59613	1910	NULL	114	10.42	6	CI-C1	NULL	0
59614	1948	NULL	76	3.14	6	CI-C2	NULL	0
59615	1910	NULL	114	9.55	6	CI-C1	NULL	0
59616	1910	NULL	114	10.42	6	CI-C1	NULL	0
59617	1910	NULL	114	9.79	6	CI-C1	NULL	0
59619	1910	NULL	114	9.57	6	CI-C1	NULL	0
59620	1910	NULL	114	10.12	6	CI-C1	NULL	0
59621	1910	NULL	114	10.54	6	CI-C1	NULL	0
59622	1910	NULL	114	9.55	6	CI-C1	NULL	0
59623	1965	NULL	59	7.45	6	DI-C1	NULL	0
59624	1910	NULL	114	12.13	6	CI-C1	NULL	0
59625	1910	NULL	114	3.65	6	CI-C1	NULL	0
59626	1910	NULL	114	13.02	6	CI-C1	NULL	0
59627	1973	NULL	51	2.79	6	CI-C3	NULL	0
59628	1973	NULL	51	3.05	6	CI-C3	NULL	0
59629	1973	NULL	51	1.96	6	CI-C3	NULL	0
59630	1973	NULL	51	2.92	6	CI-C3	NULL	0
59631	1973	NULL	51	4.49	6	CI-C3	NULL	0
59632	1973	NULL	51	1.57	6	CI-C3	NULL	0
59633	1973	NULL	51	11.36	6	CI-C3	NULL	0
59634	1943	NULL	81	6.64	8	CI-C2	NULL	0
59635	1943	NULL	81	1.72	6	CI-C2	NULL	0
59636	1943	NULL	81	9.63	6	CI-C2	NULL	0
59637	1943	NULL	81	2.03	6	CI-C2	NULL	0
59638	1943	53	81	2231.99	8	CI-C2	10	1
59638	1943	59	81	2231.99	8	CI-C2	16	1
59638	1943	49	81	2231.99	8	CI-C2	6	1
59639	1943	NULL	81	13.7	6	CI-C2	NULL	0
59640	1943	NULL	81	10.8	6	CI-C2	NULL	0
59641	1943	NULL	81	1.5	8	CI-C2	NULL	0
59642	1910	NULL	114	9.72	6	CI-C1	NULL	0
59643	1946	NULL	78	22.66	6	CI-C2	NULL	0
59644	1990	NULL	34	9.78	8	DI-C2	NULL	0
59645	1978	NULL	46	20.29	6	CI-C3	NULL	0
59646	1965	NULL	59	5.23	6	DI-C1	NULL	0
59647	1910	NULL	114	4.29	6	CI-C1	NULL	0
59648	1910	NULL	114	4.17	6	CI-C1	NULL	0
59649	1910	NULL	114	8.33	6	CI-C1	NULL	0
59650	1997	16	27	3908.15	8	DI-C3	27	1
59650	1997	1	27	3908.15	8	DI-C3	12	1
59650	1997	25	27	3908.15	8	DI-C3	36	1
59651	1974	NULL	50	47	6	CI-C3	NULL	0
59652	1965	NULL	59	12.47	6	DI-C1	NULL	0
59653	1910	NULL	114	10.16	6	CI-C1	NULL	0
59654	1910	NULL	114	4.9	6	CI-C1	NULL	0
59655	1974	NULL	50	2.97	6	CI-C3	NULL	0
59656	1910	NULL	114	9.95	6	CI-C1	NULL	0
59657	1910	NULL	114	9.39	6	CI-C1	NULL	0
59658	1999	NULL	25	3.27	6	DI-C3	NULL	0
59660	1999	NULL	25	3.27	6	DI-C3	NULL	0
59661	1965	NULL	59	3.89	6	DI-C1	NULL	0
59662	1910	NULL	114	37.23	6	CI-C1	NULL	0
59663	1910	NULL	114	5	6	CI-C1	NULL	0
59664	1910	NULL	114	3.75	6	CI-C1	NULL	0
59665	1965	NULL	59	3.41	6	DI-C1	NULL	0
59666	1910	NULL	114	4.44	6	CI-C1	NULL	0
59667	1965	NULL	59	4.35	6	DI-C1	NULL	0
59669	1999	NULL	25	72.28	8	DI-C3	NULL	0
59670	1999	NULL	25	91.39	8	DI-C3	NULL	0
59671	1910	NULL	114	10.2	6	CI-C1	NULL	0
59672	1965	NULL	59	4.66	6	DI-C1	NULL	0
59673	1910	NULL	114	20.47	6	CI-C1	NULL	0
59674	1910	NULL	114	11.46	6	CI-C1	NULL	0
59675	1910	NULL	114	8.9	6	CI-C1	NULL	0
59676	1910	NULL	114	7.87	6	CI-C1	NULL	0
59677	1910	NULL	114	10.07	6	CI-C1	NULL	0
59678	1910	NULL	114	9.12	6	CI-C1	NULL	0
59679	1956	NULL	68	11.06	8	CI-C3	NULL	0
59680	1910	NULL	114	9.09	6	CI-C1	NULL	0
59681	1910	NULL	114	7.32	6	CI-C1	NULL	0
59682	1910	NULL	114	5.88	6	CI-C1	NULL	0
59683	1910	NULL	114	9.61	6	CI-C1	NULL	0
59684	1910	NULL	114	10.29	6	CI-C1	NULL	0
59685	1983	17	41	973.6	8	PVC-HP	14	1
59685	1983	16	41	973.6	8	PVC-HP	13	1
59685	1983	21	41	973.6	8	PVC-HP	18	1
59685	1983	38	41	973.6	8	PVC-HP	35	1
59686	1910	NULL	114	5.79	6	CI-C1	NULL	0
59687	1973	34	51	4553.76	8	CI-C3	21	1
59687	1973	24	51	4553.76	8	CI-C3	11	1
59687	1973	40	51	4553.76	8	CI-C3	27	1
59687	1973	16	51	4553.76	8	CI-C3	3	1
59687	1973	34	51	4553.76	8	CI-C3	21	1
59687	1973	41	51	4553.76	8	CI-C3	28	1
59689	1973	NULL	51	2.04	6	CI-C3	NULL	0
59690	1952	NULL	72	408.66	6	CI-C2	NULL	0
59692	1972	NULL	52	0.7	6	CI-C3	NULL	0
59693	1972	NULL	52	8.87	6	CI-C3	NULL	0
59694	1972	NULL	52	1.49	6	CI-C3	NULL	0
59696	1972	16	52	598.49	6	CI-C3	2	1
59697	1972	NULL	52	1.85	6	CI-C3	NULL	0
59700	1997	NULL	27	4.05	6	DI-C3	NULL	0
59702	1997	NULL	27	3.95	6	DI-C3	NULL	0
59703	1910	NULL	114	9.82	6	CI-C1	NULL	0
59704	1910	NULL	114	5.82	6	CI-C1	NULL	0
59705	1995	NULL	29	1.77	8	DI-C3	NULL	0
59707	1997	NULL	27	19.16	6	DI-C3	NULL	0
59708	1997	NULL	27	2.55	6	DI-C3	NULL	0
59709	1977	NULL	47	84.73	8	CI-C3	NULL	0
59710	2002	NULL	22	2.12	6	DI-C3	NULL	0
59711	1910	NULL	114	10.35	6	CI-C1	NULL	0
59712	1995	NULL	29	4.95	8	DI-C3	NULL	0
59713	1910	NULL	114	3.69	6	CI-C1	NULL	0
59714	1997	NULL	27	3.33	6	DI-C3	NULL	0
59715	1965	NULL	59	6.37	6	DI-C1	NULL	0
59716	1999	NULL	25	3.66	6	DI-C3	NULL	0
59717	1910	NULL	114	2.86	6	CI-C1	NULL	0
59718	1910	NULL	114	5.05	6	CI-C1	NULL	0
59719	1910	NULL	114	3.49	6	CI-C1	NULL	0
59720	2001	NULL	23	790.88	8	DI-C3	NULL	0
59721	1910	NULL	114	5.42	6	CI-C1	NULL	0
59722	1910	NULL	114	3.91	6	CI-C1	NULL	0
59723	1910	NULL	114	3.13	6	CI-C1	NULL	0
59724	1910	NULL	114	5.86	6	CI-C1	NULL	0
59725	1910	NULL	114	2.93	6	CI-C1	NULL	0
59726	1965	NULL	59	2.53	6	DI-C1	NULL	0
59727	1910	NULL	114	4.53	6	CI-C1	NULL	0
59728	1910	NULL	114	3.39	6	CI-C1	NULL	0
59729	1910	NULL	114	8.96	6	CI-C1	NULL	0
59730	1910	NULL	114	12.38	6	CI-C1	NULL	0
59731	1910	NULL	114	6.49	6	CI-C1	NULL	0
59732	1910	NULL	114	5.39	6	CI-C1	NULL	0
59733	1987	NULL	37	29.06	6	DI-C2	NULL	0
59734	2007	NULL	17	10.24	8	DI-C3	NULL	0
59735	1955	NULL	69	56.3	6	CI-C3	NULL	0
59736	1946	76	78	268.9	6	CI-C2	36	1
59737	1980	10	44	836.53	8	PVC-HP	4	1
59737	1980	12	44	836.53	8	PVC-HP	6	1
59738	2000	NULL	24	28.93	8	DI-C3	NULL	0
59739	1980	NULL	44	282.06	8	PVC-HP	NULL	0
59740	2007	NULL	17	5.79	8	DI-C3	NULL	0
59741	1987	20	37	8.47	6	DI-C2	21	1
59741	1987	13	37	8.47	6	DI-C2	14	1
59741	1987	21	37	8.47	6	DI-C2	22	1
59741	1987	15	37	8.47	6	DI-C2	16	1
59741	1987	11	37	8.47	6	DI-C2	12	1
59741	1987	4	37	8.47	6	DI-C2	5	1
59741	1987	12	37	8.47	6	DI-C2	13	1
59741	1987	7	37	8.47	6	DI-C2	8	1
59741	1987	7	37	8.47	6	DI-C2	8	1
59741	1987	9	37	8.47	6	DI-C2	10	1
59741	1987	5	37	8.47	6	DI-C2	6	1
59741	1987	5	37	8.47	6	DI-C2	6	1
59741	1987	31	37	8.47	6	DI-C2	32	1
59741	1987	26	37	8.47	6	DI-C2	27	1
59741	1987	29	37	8.47	6	DI-C2	30	1
59741	1987	19	37	8.47	6	DI-C2	20	1
59741	1987	30	37	8.47	6	DI-C2	31	1
59742	2007	NULL	17	4.25	6	DI-C3	NULL	0
59743	1958	NULL	66	131.2	2	GA	NULL	0
59744	2007	NULL	17	11.92	2	DI-C3	NULL	0
59745	1960	NULL	64	3.14	6	CI-C3	NULL	0
59746	2007	NULL	17	9.69	2	DI-C3	NULL	0
59748	2004	NULL	20	1.94	6	DI-C3	NULL	0
59750	2005	NULL	19	6.27	6	DI-C3	NULL	0
59751	2005	NULL	19	3.08	6	DI-C3	NULL	0
59752	2005	NULL	19	8.39	6	DI-C3	NULL	0
59753	1965	NULL	59	34.71	6	DI-C1	NULL	0
59754	2005	NULL	19	7.89	6	DI-C3	NULL	0
59755	2005	NULL	19	5.65	6	DI-C3	NULL	0
59756	1965	NULL	59	36.63	6	DI-C1	NULL	0
59757	1965	NULL	59	34.84	6	DI-C1	NULL	0
59758	1965	NULL	59	34.61	6	DI-C1	NULL	0
59759	1965	NULL	59	28.27	6	DI-C1	NULL	0
59760	1973	NULL	51	1.99	6	CI-C3	NULL	0
59761	1973	35	51	365.15	6	CI-C3	22	1
59762	1997	NULL	27	26.59	2	DI-C3	NULL	0
59763	1974	18	50	3135.15	6	CI-C3	6	1
59763	1974	25	50	3135.15	6	CI-C3	13	1
59763	1974	15	50	3135.15	6	CI-C3	3	1
59763	1974	26	50	3135.15	6	CI-C3	14	1
59763	1974	48	50	3135.15	6	CI-C3	36	1
59763	1974	48	50	3135.15	6	CI-C3	36	1
59764	1965	NULL	59	4.33	6	DI-C1	NULL	0
59765	1997	NULL	27	85.34	6	DI-C3	NULL	0
59766	1910	NULL	114	5.01	6	CI-C1	NULL	0
59767	1997	NULL	27	50.62	8	DI-C3	NULL	0
59768	1965	NULL	59	4.25	6	DI-C1	NULL	0
59769	1910	NULL	114	4.53	6	CI-C1	NULL	0
59771	1951	NULL	73	1.67	6	CI-C2	NULL	0
59772	1997	NULL	27	3.52	6	DI-C3	NULL	0
59773	1965	NULL	59	10.18	6	DI-C1	NULL	0
59774	1965	NULL	59	12.57	6	DI-C1	NULL	0
59775	1970	NULL	54	1.98	6	CI-C3	NULL	0
59776	1910	NULL	114	11.26	6	CI-C1	NULL	0
59777	1997	NULL	27	2.75	6	DI-C3	NULL	0
59778	1910	NULL	114	4.89	6	CI-C1	NULL	0
59779	1976	NULL	48	2.58	6	CI-C3	NULL	0
59780	1910	NULL	114	3.39	6	CI-C1	NULL	0
59781	1966	56	58	19.49	6	CI-C3	36	1
59782	1910	NULL	114	6.26	6	CI-C1	NULL	0
59783	1910	NULL	114	4.5	6	CI-C1	NULL	0
59784	1910	NULL	114	13.01	6	CI-C1	NULL	0
59785	1910	NULL	114	5.28	6	CI-C1	NULL	0
59786	1910	NULL	114	5.22	6	CI-C1	NULL	0
59787	1910	NULL	114	4.79	6	CI-C1	NULL	0
59788	1966	NULL	58	29.65	6	CI-C3	NULL	0
59789	1966	NULL	58	17.11	6	CI-C3	NULL	0
59790	1910	NULL	114	7.08	6	CI-C1	NULL	0
59791	1985	NULL	39	4.32	8	DI-C2	NULL	0
59792	1910	NULL	114	11.5	6	CI-C1	NULL	0
59793	1910	NULL	114	3.32	6	CI-C1	NULL	0
59794	1910	NULL	114	4.74	6	CI-C1	NULL	0
59795	1910	NULL	114	3.55	6	CI-C1	NULL	0
59796	1970	21	54	757.76	2	DI-C1	5	1
59797	2007	NULL	17	28.5	8	DI-C3	NULL	0
59798	2000	NULL	24	33.99	8	DI-C3	NULL	0
59799	1980	NULL	44	4.79	6	CI-C3	NULL	0
59800	1958	33	66	861.11	6	CI-C3	5	1
59801	1987	NULL	37	3.38	6	DI-C2	NULL	0
59802	2003	NULL	21	6.94	6	DI-C3	NULL	0
59803	1946	NULL	78	5.66	6	CI-C2	NULL	0
59804	1958	NULL	66	711.04	6	CI-C3	NULL	0
59805	1968	40	56	343.01	6	CI-C3	22	1
59806	2007	NULL	17	2.22	6	DI-C3	NULL	0
59807	1978	32	46	1035.63	6	CI-C3	24	1
59807	1978	28	46	1035.63	6	CI-C3	20	1
59807	1978	19	46	1035.63	6	CI-C3	11	1
59807	1978	22	46	1035.63	6	CI-C3	14	1
59807	1978	23	46	1035.63	6	CI-C3	15	1
59807	1978	13	46	1035.63	6	CI-C3	5	1
59808	1946	41	78	866.67	2	GA	1	1
59809	1946	NULL	78	3.38	6	CI-C2	NULL	0
59810	1958	NULL	66	3.54	6	CI-C3	NULL	0
59811	2005	NULL	19	12.46	6	DI-C3	NULL	0
59812	2006	NULL	18	8.24	6	DI-C3	NULL	0
59813	1997	NULL	27	2073.95	8	DI-C3	NULL	0
59814	2005	NULL	19	1284.84	8	DI-C3	NULL	0
59815	2004	NULL	20	184.02	8	DI-C3	NULL	0
59816	2005	NULL	19	3.44	6	DI-C3	NULL	0
59818	2000	NULL	24	1396.84	8	DI-C3	NULL	0
59820	1965	NULL	59	11.81	6	DI-C1	NULL	0
59821	1910	NULL	114	11.74	6	CI-C1	NULL	0
59822	1910	NULL	114	8.87	6	CI-C1	NULL	0
59823	1997	NULL	27	0.3	6	DI-C3	NULL	0
59824	1910	NULL	114	2.22	6	CI-C1	NULL	0
59825	1910	NULL	114	5.76	6	CI-C1	NULL	0
59826	1990	NULL	34	4.72	8	DI-C2	NULL	0
59827	1997	NULL	27	4.48	6	DI-C3	NULL	0
59828	1910	NULL	114	7.22	6	CI-C1	NULL	0
59829	1910	NULL	114	7.84	6	CI-C1	NULL	0
59830	1910	NULL	114	4.93	6	CI-C1	NULL	0
59831	1910	NULL	114	5.59	6	CI-C1	NULL	0
59832	1910	NULL	114	4.98	6	CI-C1	NULL	0
59833	1965	NULL	59	18.04	6	DI-C1	NULL	0
59834	2001	NULL	23	129.52	8	DI-C3	NULL	0
59835	1965	NULL	59	22.61	6	DI-C1	NULL	0
59836	1910	NULL	114	6.32	6	CI-C1	NULL	0
59837	1910	NULL	114	5.94	6	CI-C1	NULL	0
59838	1910	NULL	114	4.32	6	CI-C1	NULL	0
59839	1910	NULL	114	3.39	6	CI-C1	NULL	0
59840	1965	NULL	59	4.12	6	DI-C1	NULL	0
59841	1910	NULL	114	3.74	6	CI-C1	NULL	0
59842	1910	NULL	114	3.13	6	CI-C1	NULL	0
59843	1910	NULL	114	3.99	6	CI-C1	NULL	0
59844	1966	NULL	58	23.71	6	CI-C3	NULL	0
59845	1965	NULL	59	2.93	6	DI-C1	NULL	0
59846	1910	NULL	114	4.04	6	CI-C1	NULL	0
59847	1910	NULL	114	5.44	6	CI-C1	NULL	0
59848	1965	NULL	59	12.78	6	DI-C1	NULL	0
59849	1965	NULL	59	13.8	6	DI-C1	NULL	0
59850	1910	NULL	114	3.84	6	CI-C1	NULL	0
59851	1910	NULL	114	5.6	6	CI-C1	NULL	0
59852	1910	NULL	114	4.77	6	CI-C1	NULL	0
59853	1965	NULL	59	3.42	6	DI-C1	NULL	0
59854	1965	NULL	59	9.89	6	DI-C1	NULL	0
59855	1953	50	71	4.88	6	CI-C3	17	1
59856	1962	NULL	62	208.45	2	CI-C3	NULL	0
59857	2005	NULL	19	36.37	6	DI-C3	NULL	0
59858	1974	NULL	50	23.58	6	DI-C1	NULL	0
